0,1,2,3,4,5,6,7,8
0.00298619,1.3273537,-0.0537992,0.0263929,0.0352383,0.0789523,-0.0332952,0.0657916,0.0
0.00349879,1.28818155,-0.0392914,0.0140309,0.0406504,0.0698209,-0.0139236,0.0579238,0.0
0.0060451,1.10855105,-0.0320435,0.0131249,0.0209928,0.033915,0.0103831,0.0350952,0.0
0.00325203,1.2898326,-0.032568,0.0049591,0.0261784,-0.0277638,-0.0179291,-0.0007629,0.0
0.0027132,1.3473153,-0.0204086,0.0019908,0.0309348,-0.0961423,-0.0494957,-0.0001788,0.0
0.00561833,1.11114385,0.0024676,-0.0063062,-0.003767,-0.1238108,-0.0733972,-0.0016451,0.0
0.00482559,1.223284,0.0078797,-0.0219345,-0.009799,-0.1255155,-0.0988722,-0.0079513,0.0
0.0040853,1.34562255,0.0138998,-0.0168324,-0.0035524,-0.0979543,-0.1084566,-0.001812,0.0
0.00334859,1.14555955,0.0121355,-0.0272989,-0.0231743,-0.0283122,-0.0707984,0.004673,0.0
0.00364184,1.1839807,0.0261903,-0.0197172,-0.0268698,0.0290155,-0.0007153,0.019002,0.0
0.0035131,1.28973125,0.034225,-0.0173211,-0.0100493,0.0890613,0.0477552,0.0189781,0.0
0.00300765,1.18171575,0.0228524,-0.0373244,-0.0163198,0.1250744,0.0781536,0.0094414,0.0
0.00397921,1.16041305,0.0320911,-0.0266433,-0.0211,0.1002789,0.0768185,-0.0052452,0.0
0.00374198,1.1604309,0.0300884,-0.023818,0.0038505,0.0465751,0.0781894,-0.0256181,0.0
0.0048995,1.16873385,0.0331998,-0.0214338,0.0011325,0.0010848,0.0631452,-0.0473261,0.0
0.00494003,1.18750335,0.0296116,-0.0058532,0.0036597,-0.0217676,0.033021,-0.0411272,0.0
0.00433564,1.15712285,0.0096083,-0.0044346,0.0342846,-0.0399232,0.0498652,-0.0224471,0.0
0.0056088,1.1765003,0.0014186,-0.0083208,0.0227213,-0.0319362,0.0805378,-0.0191569,0.0
0.00512242,1.1573076,0.0027299,-0.0122428,-0.015986,-0.0095129,0.0856757,-0.0096917,0.0
0.00563502,1.2025833,-0.0059128,0.0051618,-0.0006318,0.0037074,0.0515938,-0.0116587,0.0
0.00547767,1.24403835,-0.0122309,0.0191808,0.018394,0.0080109,0.0082135,-0.0037909,0.0
0.00457644,1.1226058,0.0021815,0.020647,-0.0284672,0.0069141,-0.0428081,0.0124693,0.0
0.00414014,1.21142865,-0.0014782,0.0346065,-0.0490546,0.020051,-0.092721,0.0081301,0.0
0.00309587,1.33484005,-0.0016809,0.0424147,-0.0218153,0.0371695,-0.1011372,0.0048757,0.0
0.00586271,1.12395885,0.0178337,0.0458479,-0.0253797,0.0278831,-0.0718355,0.0094295,0.0
0.00489473,1.1390209,0.0211358,0.037539,-0.0265598,0.0149608,-0.0342488,0.0124216,0.0
0.00160933,1.30305885,0.0044227,0.0308514,0.0066638,0.0120282,-0.0100613,0.0109792,0.0
0.00470996,1.1498809,-0.0027061,0.0325203,0.0125289,-0.0085592,-0.0104666,0.0210404,0.0
0.00531435,1.10611915,-0.0014186,0.0272989,0.0069857,-0.0172973,-0.0454307,0.0286222,0.0
0.00334024,1.2273073,0.0023127,0.0223279,0.0322342,-0.007236,-0.0651956,0.0284314,0.0
0.004884,1.18956565,0.0028253,0.0120282,0.0287652,0.0040174,-0.0474691,0.0414491,0.0
0.00539541,1.11485125,0.0029802,0.0188708,0.0055194,0.0177383,0.0070691,0.0476122,0.0
0.00463724,1.21831895,0.0157475,0.017035,0.0257134,0.0099421,0.0710607,0.0349522,0.0
0.00487447,1.2360871,-0.0015378,-0.0064254,0.022459,0.0020981,0.0943303,0.0212908,0.0
0.00469923,1.1196077,-0.0104785,-0.0087023,-0.0071764,0.0023961,0.1008987,0.0130653,0.0
0.00466228,1.25095845,0.0002742,-0.0095963,0.0059485,-0.0202656,0.0501513,0.0028014,0.0
0.00438571,1.30126475,-0.0130296,-0.0105381,0.0024319,-0.0472665,-0.0448704,-0.008285,0.0
0.00517488,1.16083025,-0.0125408,-0.0121951,-0.0280261,-0.0694156,-0.0865102,-0.0133395,0.0
0.00429869,1.2059629,0.0001669,-0.0126123,-0.0218391,-0.0714183,-0.0877142,-0.0163078,0.0
0.00303984,1.26141905,0.0060201,0.0030994,-0.0093222,-0.0317574,-0.0686049,-0.0156403,0.0
0.00640035,1.1657238,0.0153661,-0.0046015,-0.0325441,0.0239253,-0.0425339,-0.0068903,0.0
0.00463247,1.1705935,0.0057578,-0.0214815,-0.0294566,0.0581861,-0.0197649,0.0067592,0.0
0.00023007,1.26395225,-0.0129819,-0.0183105,0.0189543,0.0767231,0.0082731,0.0173807,0.0
0.00472188,1.1735022,-0.0057817,-0.0218272,0.0253439,0.0843883,0.0176668,0.0250816,0.0
0.00547767,1.1364281,-0.0105739,-0.0188112,0.0131249,0.0493169,0.0346303,0.0344992,0.0
-0.00106096,1.2331009,-0.020802,-0.0113606,0.0375271,0.0149488,0.0574946,0.0273824,0.0
0.00251055,1.178205,-0.0049829,-0.0008941,0.0347018,-0.0220656,0.0441194,0.022459,0.0
0.00611544,1.1367917,0.0149488,0.0132561,-0.0015855,-0.0862122,0.0439405,0.0152469,0.0
0.00147343,1.204437,0.0214338,0.0075936,0.0079632,-0.1196146,0.0690699,-0.0347376,0.0
0.00217199,1.19211675,0.0182748,0.0173926,0.0188112,-0.1596093,0.0803947,-0.0849724,0.0
0.00426054,1.15869045,0.023222,0.0212193,-0.0308752,-0.2049685,0.0567794,-0.0895858,0.0
0.00292897,1.189512,0.0187516,0.0168204,-0.0267506,-0.2007842,-0.0285625,-0.0739813,0.0
0.00233412,1.1816263,0.0034094,0.0269651,0.0064969,-0.1415849,-0.1222849,-0.0480294,0.0
0.0039804,1.15406515,-0.0039935,0.0184655,-0.0391006,-0.0342727,-0.1413703,0.0077605,0.0
0.00238299,1.17328165,-0.0059843,0.0192165,-0.0531435,0.0789285,-0.0975013,0.0590205,0.0
0.00113726,1.17988585,-0.0082016,0.0236392,-0.0077009,0.1900673,-0.0300884,0.081718,0.0
0.00445008,1.1763096,0.0020027,0.0112414,-0.0158191,0.2438188,0.0222445,0.0877619,0.0
0.00213504,1.18072035,0.012958,0.0090599,-0.0405431,0.2154589,0.0289202,0.0872731,0.0
0.00044107,1.1731744,-0.0098228,0.0150323,0.0085115,0.1564026,0.0070691,0.0774741,0.0
0.00426888,1.18112565,-0.0216722,0.0016212,0.0363588,0.0655413,-0.0225067,0.0410676,0.0
0.0046742,1.1872411,-0.0199437,-0.0085473,0.0061035,-0.0307202,-0.0113368,-0.0067472,0.0
0.00094295,1.1675,-0.0362158,-0.0037432,0.031352,-0.090301,0.0099301,-0.0230432,0.0
0.00219584,1.16939545,-0.0287652,-0.0036001,0.0545859,-0.0929117,-0.0121236,-0.0010729,0.0
0.00542164,1.185894,-0.0199318,-0.0023246,0.0159264,-0.0668764,-0.0090122,0.0053644,0.0
0.00107765,1.17135645,-0.0332117,-0.0011802,0.0219822,-0.0392079,0.0100017,0.0006676,0.0
0.00185728,1.16968155,-0.0208497,0.0073433,0.0417709,-0.0037432,0.0083566,0.0051975,0.0
0.00620365,1.1832297,-0.0049949,-0.0030518,-0.0096798,8.34e-05,-0.0256658,-0.0031114,0.0
0.00246763,1.1705756,-0.0178814,-0.0191689,-0.0292063,-0.0174403,-0.0835538,5.96e-05,0.0
0.00164628,1.1641562,-0.0238895,-0.0087023,0.0085235,0.0077009,-0.1037121,-0.0026822,0.0
0.00514388,1.16749405,-0.0133753,-0.0047803,0.0009418,0.0396371,-0.1026869,-0.003171,0.0
0.0033164,1.1823058,-0.0180125,-0.0145912,-0.0179172,0.0415564,-0.0527024,0.026989,0.0
0.00210285,1.1918962,-0.0288486,-0.0138998,0.0043869,0.0442266,0.0504494,0.0186801,0.0
0.00470281,1.1770606,-0.0168085,-0.0082493,4.77e-05,0.0504613,0.0965714,-0.0030398,0.0
0.00370979,1.18427875,-0.0206351,-0.0137091,-0.0061989,0.0404358,0.0990152,0.0177503,0.0
0.00236392,1.19350555,-0.0337005,0.0015974,0.0329494,0.0203133,0.1036167,0.0303507,0.0
0.00242233,1.17411015,-0.0216126,0.011754,0.0210047,0.0096679,0.0638127,0.017488,0.0
0.00233293,1.17346645,-0.0026584,0.0022769,-0.0128746,-0.0397921,-0.0038147,0.0122905,0.0
0.00272036,1.18730665,-0.0098825,0.0151873,0.0141621,-0.0923514,-0.0385523,0.0096798,0.0
0.0015974,1.1710882,-0.0153899,0.0268459,0.0138521,-0.1027226,-0.0376821,-0.0101089,0.0
0.0020647,1.16741655,0.0007391,0.0231266,-0.0292063,-0.1296997,-0.0271916,-0.0375867,0.0
0.00193596,1.17645265,-0.0166893,0.0180483,-0.0120044,-0.1359582,-0.0562191,-0.0553012,0.0
0.00014663,1.163888,0.0007749,0.0231624,0.0169277,-0.0963926,-0.1122236,-0.033462,0.0
0.0012517,1.17458105,0.0090718,0.0229239,-0.0086427,-0.0148535,-0.1261473,0.0129819,0.0
0.00020146,1.16975305,-0.0142455,0.0313282,0.0030518,0.0875115,-0.0940442,0.0234604,0.0
-0.00068426,1.16440655,0.0018001,0.0318885,0.0180125,0.151825,-0.0246167,0.030756,0.0
0.00012159,1.1987865,-0.0067472,0.0089884,-0.0191092,0.1855731,0.0582933,0.0699997,0.0
0.00110626,1.17740035,-0.0104666,0.0071049,-0.0032663,0.1917124,0.0894666,0.0869393,0.0
0.00162244,1.1709392,-0.0206828,0.0012279,0.0505805,0.1445174,0.0651121,0.0713944,0.0
-0.00187278,1.1832595,-0.0369072,-0.0032425,0.0324965,0.0492692,0.0374675,0.0348926,0.0
0.00069618,1.17358565,-0.0465155,-0.0114679,0.0062704,-0.0715852,0.0187039,-0.0145912,0.0
0.00444651,1.18736625,-0.0521064,-0.0033021,0.0466347,-0.1847386,-0.0081062,-0.044322,0.0
0.00361085,1.14976765,-0.0317335,0.0141382,0.0402927,-0.2294183,-0.0542164,-0.0594139,0.0
0.00454426,1.1303365,-0.0269055,0.0010729,0.0044227,-0.2168059,-0.1019001,-0.0618935,0.0
0.00395894,1.1472404,-0.0158072,0.0080347,0.0198245,-0.1638532,-0.1080036,-0.0303268,0.0
0.00357866,1.14323495,-0.0018358,0.01297,0.000453,-0.0796556,-0.0774145,0.0010967,0.0
0.00420809,1.13624335,0.0023842,0.0037074,-0.0263214,-0.0109673,-0.0394583,0.0094771,0.0
0.00286937,1.1350155,-0.0030994,-0.0007868,0.006628,0.0705361,-0.0184894,0.0262022,0.0
0.00348806,1.1284828,-0.0094652,0.0021338,0.009954,0.1418114,-0.0168443,0.0457287,0.0
0.00382066,1.12035275,0.0036001,-0.0026345,-0.0341654,0.1804709,-0.0219703,0.0511646,0.0
-1.07e-05,1.13055705,0.005126,-0.0075579,-0.0050902,0.1855731,-0.0236511,0.0571132,0.0
0.00059962,1.1200547,-0.0041008,-0.0062823,0.039506,0.1406431,0.0244737,0.0551224,0.0
0.00328898,1.1431813,0.0005007,-0.0239491,0.0016093,0.0877142,0.0774503,0.0347018,0.0
0.00170469,1.1300266,0.0089884,-0.0173807,0.0055432,0.0264406,0.0828028,0.0084519,0.0
0.00155926,1.09730365,0.0027418,0.0028372,0.0305772,-0.0351191,0.0823736,-0.0144124,0.0
0.00262737,1.1643529,0.0026464,-0.0005245,-0.0014782,-0.1019239,0.0660777,-0.0268221,0.0
0.00284553,1.1511445,0.0014663,-0.0033617,0.011456,-0.158155,0.010848,-0.0446796,0.0
0.00415444,1.1076689,-0.0137687,0.0072479,0.0409484,-0.1611829,-0.0460505,-0.0494719,0.0
0.00307441,1.14076735,-0.0101924,0.0168562,-0.0106812,-0.1124144,-0.06603,-0.0281453,0.0
0.00312805,1.13767385,0.0072598,0.0154614,-0.0493526,-0.0406504,-0.0579357,-0.0155091,0.0
0.00600696,1.14976765,0.0082612,0.0158191,-0.0084996,0.0056505,-0.0194073,-0.0061274,0.0
0.0037384,1.14551785,0.0059485,0.0251532,-0.0027299,0.0542879,0.0055194,0.0124574,0.0
0.00254035,1.13072395,0.0241876,0.0219345,-0.0302076,0.1069903,-0.0048876,0.0306249,0.0
0.00554681,1.16191505,0.013411,0.0222087,-0.0036597,0.1186967,-0.0136018,0.0308871,0.0
0.00404239,1.16027,-0.0018716,0.0362396,0.0062943,0.0897884,-0.0349164,0.0273466,0.0
0.00243783,1.1830151,0.0060916,0.0317097,-0.0113845,0.0574589,-0.054276,0.031209,0.0
0.00492811,1.1529684,-0.0231624,0.0256777,0.0172377,0.0312567,-0.0725627,0.0173569,0.0
0.00463247,1.14408135,-0.0344038,0.0271797,0.0433922,-0.0285983,-0.0638962,0.0053406,0.0
0.00317216,1.23180745,-0.0215054,0.0252604,0.0303268,-0.0778079,-0.0077844,-0.0179172,0.0
0.00360966,1.14758015,-0.0130415,0.0269294,0.0186443,-0.0944138,0.0301719,-0.0442743,0.0
0.00398874,1.10796095,-0.0027537,0.021553,0.0191331,-0.1267672,0.0377059,-0.0331759,0.0
0.00231147,1.1837542,0.001502,0.016582,0.0080943,-0.1203775,0.0322819,-0.0277042,0.0
0.00360131,1.1502683,0.0066757,0.0133872,0.0019908,-0.0409842,0.0124335,-0.0102401,0.0
0.00697851,1.15141275,-0.006187,-0.0070214,0.0181317,0.0286937,-0.0052452,0.0176787,0.0
0.00303626,1.12804175,-0.0090361,-0.0077009,0.0102878,0.0477433,0.0040531,0.0239015,0.0
0.00276208,1.115185,-0.0101924,-0.0160217,-0.0101805,0.0435352,0.0236988,0.03227,0.0
0.00710845,1.18478535,-0.0069857,-0.0340581,-0.0081301,0.0381112,0.0168681,0.0271678,0.0
0.00332594,1.15144255,-0.0014544,-0.0160575,-0.0006795,0.0348568,-0.0028968,0.0019908,0.0
0.00071645,1.134187,-0.0125527,-0.0076532,-0.006938,0.0085235,-0.0083089,-0.0002623,0.0
0.00471234,1.1641979,-0.0046611,0.0010848,-0.0140667,-0.0007868,-0.0201225,0.0128746,0.0
0.00291705,1.15787985,-0.0031948,-0.0023603,-0.0052691,0.0193119,-0.0297666,0.0042439,0.0
-0.00077844,1.1800468,0.0033379,-0.0130892,-0.0006795,-0.01719,-0.0189066,0.0082731,0.0
0.00292301,1.1253476,-0.0020862,-0.0016332,0.0174642,-0.0335336,-0.0170231,0.013268,0.0
0.00363231,1.10987425,-0.0217557,-0.003469,0.0254154,0.0032663,-0.0133634,0.0045538,0.0
0.00139713,1.17776395,-0.001955,-0.0097632,-0.0008464,0.004077,-0.0046611,0.0071526,0.0
0.00382066,1.1425376,-0.002718,-0.0124574,0.0073791,-0.0051975,-0.000608,0.011158,0.0
0.00513196,1.14126205,0.0003695,-0.0075459,0.0338197,-0.0215173,-0.0021338,0.0242949,0.0
0.00318766,1.135993,0.0180721,-0.0087619,0.0241637,-0.0297308,-0.0168443,0.0359774,0.0
0.00411153,1.138705,0.0087619,-0.0065565,-0.0052094,-0.0288725,-0.0023484,0.0160217,0.0
0.00691533,1.1739552,0.0164151,0.0,-0.0162363,-0.0414848,0.0418305,-0.0113487,0.0
0.00333548,1.11972095,0.0166178,-0.0023723,0.0003695,-0.0474811,0.0612736,-0.0255704,0.0
0.00166655,1.14160775,-0.0012398,0.0093579,0.0162601,-0.0541449,0.0341177,-0.0416875,0.0
0.00645041,1.16704105,-0.0200987,0.0071645,0.013721,-0.0457048,-0.0153542,-0.0297785,0.0
0.00432134,1.1749685,-0.027442,0.004673,-0.0027537,-0.0188708,-0.0498652,0.0101089,0.0
0.00244498,1.18135215,-0.0160813,0.0180125,-0.013864,0.0320911,-0.0750303,0.0260949,0.0
0.00581384,1.1275053,-0.0189185,0.0163317,-0.0002265,0.0722408,-0.075984,0.0255227,0.0
0.00465512,1.14831925,-0.0167727,0.0016689,0.0186682,0.0702024,-0.0406742,0.0469565,0.0
0.00325799,1.1551738,-0.0039101,0.0033617,0.0071168,0.0669837,-0.0007391,0.0561953,0.0
0.00560403,1.1564672,-0.0111103,0.0047922,-0.0115156,0.05759,0.0272632,0.0265002,0.0
0.00559092,1.16459725,-0.0157356,-0.0019908,-0.0009418,0.0316978,0.0397682,0.0104666,0.0
0.00355601,1.1310041,-0.0164509,0.0068426,0.0097513,-0.017035,0.0412703,0.0129342,0.0
0.00499129,1.14713905,-0.0361562,-0.0030041,0.0054121,-0.0456095,0.0282407,0.0067353,0.0
0.00617981,1.15640165,-0.0346899,0.0028849,0.0045657,-0.0205994,-0.0094175,0.0047565,0.0
0.00385284,1.1234939,-0.0102401,0.0219345,-0.002861,-0.0018358,-0.0556827,0.0140786,0.0
0.00456929,1.1116624,-0.0050426,0.0088811,0.0029922,0.0089526,-0.0585437,0.0216007,0.0
0.00714779,1.1416197,-0.0016451,0.0054359,0.0237346,0.0179291,-0.0374198,0.0205159,0.0
0.00352621,1.13298295,-0.0072002,0.0055909,0.0171781,-0.0042558,-0.0260472,0.004077,0.0
0.00311017,1.11937525,-0.0168681,0.0021577,-0.0051141,-0.0332475,0.0017881,-0.0111341,0.0
0.00728011,1.16980075,-0.0242829,0.0014067,-0.001502,-0.0241637,0.0045776,-0.004518,0.0
0.00419378,1.16571785,-0.0337958,-0.00875,0.0115752,0.0072241,-0.023365,0.0008345,0.0
0.00253201,1.1573076,-0.0149488,-0.0187874,-0.0148177,0.0081062,-0.0340819,0.0187755,0.0
0.00565171,1.19915605,-0.0127912,-0.0119805,-0.0240564,0.0105619,-0.0238299,0.0435948,0.0
0.00423074,1.19684935,-0.0177383,0.0033259,0.003767,0.0498176,-0.0050426,0.0368237,0.0
0.00223875,1.1971116,-0.0043511,-0.0007391,0.0009894,0.0609279,0.0196815,0.0261307,0.0
0.00409484,1.1722982,-0.0022411,-0.0180721,-0.0250816,0.0180244,0.0536323,0.011611,0.0
0.00494719,1.15534665,-0.0087738,-0.0167131,-0.0160813,-0.0240803,0.0597239,0.0023246,0.0
0.00338554,1.18356945,-0.0137687,0.0070095,0.0190854,-0.0279427,0.0243902,0.007844,0.0
0.00471473,1.1453986,-0.016284,0.0030279,0.021255,-0.017941,-0.022912,0.018239,0.0
0.00642061,1.1434853,-0.0334978,-0.0148296,0.0082612,-0.0187993,-0.0579,0.0261068,0.0
0.00248194,1.131773,-0.0256062,0.0032187,-0.0032663,-0.0157952,-0.0497818,0.0119448,0.0
0.00370979,1.13388895,-0.0165343,0.0188351,0.0123978,-0.0263691,-0.0087261,0.0079513,0.0
0.00758171,1.2055397,-0.0235081,0.0066876,0.0361323,-0.036633,0.0059843,0.0030756,0.0
0.00109315,1.14061235,-0.0047445,0.003922,0.0032902,-0.0056148,-0.0216603,-0.0027061,0.0
0.00020981,1.1346996,-0.00875,0.0169754,-0.0170827,0.0285029,-0.03407,0.0128627,0.0
0.00731707,1.22335555,-0.0183225,0.0235319,0.0089049,0.0662804,-0.0277758,0.0257969,0.0
0.00163198,1.18277075,-0.0037432,0.0252128,0.0071287,0.0948906,-0.0102162,0.0288844,0.0
-0.00282288,1.152575,-0.0091672,0.0191689,-0.0143409,0.0735998,0.0187516,0.0378966,0.0
0.00631928,1.19711755,-0.028944,0.0105381,-0.0020862,0.0541091,0.0011921,0.0452757,0.0
0.00294924,1.18469,-0.0308394,0.0115633,9.54e-05,0.025022,-0.0050187,0.0148773,0.0
-0.00487328,1.1437595,-0.022912,0.0140429,-0.0071645,-0.0179768,0.0068426,-0.0083327,0.0
0.00406504,1.18052365,-0.0320673,0.0072837,0.034523,-0.0463486,-0.0159025,0.0059843,0.0
0.00579476,1.179862,-0.0352383,0.0130415,0.0509262,-0.0729203,-0.0400901,0.0042558,0.0
-0.00439405,1.13275645,-0.0156522,0.0240088,-0.0048399,-0.0692606,-0.0649333,-0.0038624,0.0
0.00144362,1.15453005,-0.0295043,0.0111699,-0.0128508,-0.0644565,-0.0650167,0.0046968,0.0
0.00782371,1.1719346,-0.0379443,0.0112772,0.031209,-0.0628948,-0.0379086,0.0052571,0.0
-0.00418544,1.1575401,-0.013721,0.0229478,0.0108361,-0.0414252,-0.0140548,0.0108361,0.0
-6.56e-05,1.16693975,-0.0220895,0.013423,-0.0156522,-0.0162721,-0.0060439,0.0201702,0.0
0.00963211,1.1896193,-0.0235677,0.0077486,0.004065,0.0306249,-0.0204921,0.0267863,0.0
-0.00227213,1.1704266,-0.0089049,0.0125527,-0.0058055,0.0656009,-0.0558019,0.0427365,0.0
-0.00208974,1.1656523,-0.0043511,0.0038981,-0.0371575,0.0738621,-0.0597835,0.0308871,0.0
0.00859261,1.19100215,-0.0024319,-0.0033021,-0.013268,0.0639439,-0.0060797,0.0037789,0.0
0.00157833,1.1782825,0.0031352,0.0053406,0.0217795,0.029552,0.0526071,-0.0121832,0.0
-0.0023973,1.16605165,0.0066042,-0.0093937,-0.0013709,0.0129938,0.0802875,-0.0317097,0.0
0.00631332,1.17641685,-0.0079513,-0.0302553,-0.0077605,-0.0053287,0.0660419,-0.0296831,0.0
0.00374794,1.1714101,-0.0148654,-0.0089288,0.014925,-0.0392675,0.0614524,-0.0044107,0.0
-0.0018847,1.1474192,-0.0112534,-0.002718,0.0234962,-0.0253081,0.061202,0.0086188,0.0
0.00417709,1.1617601,-0.0091195,-0.0274181,0.0458241,-0.0098825,0.0426531,0.0085115,0.0
0.00506282,1.1695504,-0.0222325,-0.0174284,0.0484586,-0.0176191,0.0456929,0.0032663,0.0
-0.00184178,1.1417866,-0.0186443,0.006032,0.0068426,-0.0074148,0.0453711,-0.0068307,0.0
0.00320196,1.16072895,-0.005424,-0.0074625,-0.0007987,-0.0272751,0.0364065,-0.0137091,0.0
0.00803471,1.1797309,-0.006628,-0.0154138,0.0061631,-0.0344038,0.0224233,-0.0240803,0.0
-0.00419736,1.15761755,0.005281,0.0039101,-0.0266433,-0.0109673,-0.0194192,-0.0163674,0.0
-0.00013947,1.1659205,0.0042915,0.0062823,-0.0280857,0.0030637,-0.0793457,0.0122547,0.0
0.01056194,1.18942855,0.0004292,0.0027895,0.0054359,0.0240922,-0.1450181,0.0279665,0.0
-0.00298142,1.17034315,-0.005579,0.0128508,0.003159,0.0322819,-0.1866817,0.0313044,0.0
-0.00286341,1.16549135,-0.0143886,0.0169158,-0.011003,0.0273705,-0.1543164,0.040102,0.0
0.00844121,1.1847079,-0.0115752,0.0253797,0.0277877,0.0144124,-0.0416517,0.0470996,0.0
0.00128388,1.173532,-0.0085115,0.0265837,0.043571,0.0108361,0.0743985,0.0228405,0.0
-0.00196695,1.15774275,-0.0191569,0.009048,0.0144601,0.0127196,0.1037121,0.0097752,0.0
0.0049758,1.16949675,-0.0133395,0.0236511,0.0190854,0.0085354,0.0695825,0.0231504,0.0
0.00347733,1.16667745,0.0109673,0.0398755,0.0132203,0.0068784,0.0173569,0.0277281,0.0
-0.00192165,1.15002395,-0.0096083,0.0261426,0.0120759,-0.0035167,-0.0382543,0.0276566,0.0
0.00373244,1.18459465,-0.0299096,0.018692,0.0290632,-0.0163317,-0.0445604,0.0134826,0.0
0.00448465,1.19273665,-0.0157118,0.021255,0.00633,-0.0339985,-0.021553,-0.0190854,0.0
-0.00323296,1.16720795,-0.0138044,0.0316978,-0.0189185,-0.0396371,0.0057817,-0.0377059,0.0
0.00197053,1.1864543,-0.0301957,0.0302315,0.0094533,-0.0320673,0.0326157,-0.0219226,0.0
0.0057888,1.1910081,-0.0192165,0.006485,0.027287,-0.0238776,0.0175476,0.0004888,0.0
-0.00136852,1.16885305,-0.004077,-0.0015736,-0.0111461,0.0079751,-0.0106812,0.0030994,0.0
0.00092268,1.17537975,-0.004673,0.0179648,-0.0090122,0.026381,-0.0203848,-0.0010371,0.0
0.00706434,1.19936465,0.002563,0.0121951,0.0196457,0.0136614,-0.0222921,-0.0045538,0.0
-0.00204802,1.158458,-0.0107169,-0.0124454,0.01055,-0.0072956,-0.023067,-0.017345,0.0
-0.00259638,1.1425793,-0.0177979,-0.0193357,0.016427,-0.0229597,-0.0219941,-0.0207067,0.0
0.0087297,1.1944771,-0.0194073,-0.0061154,0.0259995,-0.0136733,-0.0115514,-0.0021219,0.0
0.00204086,1.16113425,-0.0192165,0.0006437,0.0058651,-0.0013351,0.0061154,0.0271678,0.0
-0.00310183,1.1458099,-0.0070333,-0.0237226,0.0184894,0.0237823,0.0249505,0.0268102,0.0
0.00519514,1.18836165,-0.0143766,-0.0136852,0.0382185,0.0239491,0.0365257,0.0112414,0.0
0.0037396,1.1823952,-0.0119209,0.0129819,-0.0026464,-0.0109434,0.0402451,0.0037909,0.0
-0.00146627,1.16912725,0.0024557,0.0121236,-0.0156999,-0.0212908,0.0412464,-0.0118136,0.0
0.00505567,1.18156075,0.0015259,0.0083327,0.026083,-0.0385404,0.032866,-0.009191,0.0
0.00544429,1.1779785,-0.0024676,-0.0049949,0.008738,-0.0210047,0.0115395,-0.0037551,0.0
-0.00288248,1.1441946,0.0117779,0.0070572,-0.0400305,0.0103951,-0.0135064,0.0153184,0.0
0.00319123,1.16707685,0.0186682,0.0232816,-0.0102639,0.0065327,-0.0465035,0.0371337,0.0
0.0079,1.16302965,-0.0097871,0.0018239,0.0228286,0.0248909,-0.080657,0.0355721,0.0
-0.00283241,1.1434436,-0.0083923,-0.00844,-0.0078917,0.0186086,-0.0675678,0.0313282,0.0
0.00062108,1.1605084,0.0071883,0.0078082,-0.0146747,-0.0112772,-0.0354767,0.0253916,0.0
0.01023769,1.13185645,-0.0248432,0.0112057,0.0004172,-0.0249147,-0.0450134,0.0208259,0.0
-0.00196815,1.16604565,-0.0297189,0.006187,-0.0018358,-0.0282884,-0.0492334,0.0166059,0.0
-0.00265718,1.1875808,-0.0242114,0.0187397,0.0075102,-0.0234127,-0.0388026,0.0296474,0.0
0.009197,1.15691425,-0.0317097,0.0143051,0.0079989,-0.0025868,-0.0316978,0.041914,0.0
0.00247598,1.1830449,-0.0259519,0.0129938,0.0102639,0.0225902,-0.0117779,0.0377417,0.0
-7.03e-05,1.19303465,-0.0455022,0.0319242,0.0391722,0.0234008,-0.0137687,0.030303,0.0
0.00644803,1.1916399,-0.0230908,0.0152946,0.0370979,0.0418901,-0.0216126,0.0337839,0.0
0.00483394,1.186651,0.0007153,-0.0003934,-0.0005603,0.0596166,-0.0174761,0.0404119,0.0
0.00219584,1.1659026,-0.0177979,0.0166535,0.0027418,0.0648379,-0.0201464,0.0286818,0.0
0.00531316,1.18747355,-0.0051022,0.0225663,0.024879,0.0562429,-0.0098944,0.0139356,0.0
0.0053978,1.1688113,-0.000298,0.0177026,-0.0103116,0.0199676,0.0189066,-0.0032306,0.0
0.00061274,1.11790895,-0.0051141,0.0259876,-0.0254035,-0.0140548,0.0293016,-0.0226855,0.0
0.00367999,1.14251375,-0.0102401,0.0252247,0.0089526,-0.0472784,0.000298,-0.0341773,0.0
0.00612259,1.1516869,-0.0115871,0.0079274,-0.0128508,-0.0425935,-0.0132561,-0.0418544,0.0
-0.00011206,1.12455485,-0.0120044,0.0136495,-0.0339389,-0.031817,-0.0037551,-0.0395775,0.0
0.00273705,1.14380715,-0.0231028,0.0205159,-0.0041723,-0.0187159,0.0191569,-0.0276327,0.0
0.00821948,1.16714835,-0.007987,0.0036001,-0.0076294,0.0312805,0.0669837,-0.0138164,0.0
0.00072837,1.14245415,-0.0059366,-0.0038743,-0.0267267,0.0695825,0.0775695,0.00844,0.0
0.00034451,1.1563182,-0.0057459,-0.0040293,-0.0084519,0.0942349,0.0723362,0.0286818,0.0
0.00816226,1.2121916,0.0021219,-0.0145793,0.0052691,0.0821114,0.0879884,0.0481725,0.0
0.00267982,1.18977425,-0.0042915,-0.0116825,-0.0071645,0.0374317,0.0516772,0.0460744,0.0
-0.00119209,1.17053985,-0.0053883,0.0060439,0.0101566,-0.0264764,0.0068188,0.0223994,0.0
