x1,x2,x3,x4,x5,label
1.118432497,3.084335455,-9.782153564,-2.618973292,4.403039781,0
9.90921999,5.172733767,2.647279156,-8.057088701,-6.136583229,0
-0.424148022,-5.020900189,-0.907468824,-9.225739989,2.455011731,1
-6.048793216,5.263270855,-7.674751321,0.571965371,8.917398439,1
-0.823294597,8.214068684,6.99645482,3.834302196,3.455382182,0
7.121708272,-3.416346124,-2.152180593,6.139640307,-2.505197842,0
-0.547138744,-3.4177683,1.154141329,7.456141163,-10.02161557,0
-5.432622567,8.065838385,-8.049382535,-3.205019157,-8.407417472,1
-8.684161871,1.934229327,0.52288634,-1.953030125,8.590167484,0
8.996834168,-3.211417973,-9.708942756,-1.764490082,-2.019826528,0
-8.759686139,-5.258739667,-2.774386986,2.885289221,-4.465029877,0
-7.739399013,-7.168134707,-9.161303958,7.866343069,-3.283871482,0
1.744973526,0.132677191,-2.364690328,-6.045546354,7.193403704,0
-7.360202489,-0.495074381,-4.630741005,-4.940647154,1.818292998,1
9.646468183,-4.195939394,-3.947508755,7.824623848,3.207410383,0
-9.622278049,7.236663534,-3.403341285,5.652771329,9.531735669,1
7.512687764,-9.132191294,-3.348641778,-3.158422786,-5.423109004,1
6.400412719,2.905832119,-2.5416038,-6.94410002,-6.573184522,1
5.193942253,-8.535329766,4.634410581,-5.059211573,3.770445737,1
-8.488498121,-10.17546121,-0.573933037,3.81991541,5.064220246,0
-3.705834888,4.326749336,1.307533031,-9.096973169,-8.639094157,1
-4.424492472,2.929626105,-8.386515369,-0.082844836,-6.914863383,1
-4.900583512,-0.255405994,-9.732651655,5.228806196,2.128533095,0
-1.130822133,2.880294536,8.917118253,5.181842955,1.661460021,1
2.952591011,3.514065805,-9.22587413,-0.880813083,0.113512198,0
-0.578203472,3.601990278,0.454245978,-0.670755807,-4.715625448,1
-1.149049182,-5.721159722,3.782474623,-1.203829774,1.690418451,1
3.522044208,5.227224871,-7.198575086,-3.02853266,5.502039315,1
-0.007861201,2.96173739,-1.235300065,4.200300912,-7.788056822,1
5.819539488,5.879993983,4.745039638,0.929247659,0.129393656,0
-9.59024644,-8.681127211,-4.249078387,-5.302594024,0.734865826,0
3.097691065,-8.112721709,-3.567217528,1.17280995,5.880652641,0
-8.323871021,0.368245747,-7.829672058,4.321775397,-0.991433852,0
-7.059459438,-9.425788295,-8.432289855,-8.424349004,7.477062862,0
4.326234405,8.287214959,1.921706219,0.53067034,-5.101537963,1
-2.14079221,3.248590178,-0.579132697,9.32475295,-8.07504527,1
-0.936883364,-0.717324398,5.712285986,7.500916026,-4.487871637,0
4.025103311,-1.294863974,-7.551829935,-2.954473776,-3.184487147,1
-5.998730071,-7.924640788,-1.569899722,8.85614475,5.882991393,0
5.585344294,8.438339242,-1.181146712,7.881753563,9.962566456,0
-3.946523122,0.396584072,-3.088733312,1.557447799,2.27823756,1
9.588116064,-5.589617464,-2.508309171,-6.034567622,-3.918253006,1
2.662924043,1.801796691,-7.398776446,1.678687982,-9.60695305,0
-2.167946179,-7.46136185,0.533521995,4.297147656,9.608668551,1
-8.539784618,7.858446973,6.931045328,-8.812928872,-3.164649424,1
-7.873821934,1.481024299,1.535389167,-7.1672051,1.50025399,0
-7.967709644,5.947871026,8.288284599,0.651247073,-6.299487095,1
8.378566142,-0.130480477,9.575427118,-7.149880231,1.194473193,0
-3.964764775,-1.187351061,-7.556593846,0.759889112,7.152773117,0
-4.589357417,2.497099785,-4.307580899,-2.862707088,9.39899481,1
9.537217443,4.534063824,5.702685875,7.644844367,-0.674879318,1
8.347807993,-1.277179212,6.596867713,9.106774937,5.313895812,0
-3.049198158,-8.401220177,-6.018683012,-3.600610774,-8.59019579,1
-0.860819096,-3.239281851,7.057241267,6.486182268,-1.688710171,0
9.606843531,-1.586746758,1.685945745,6.889187445,1.746539658,0
9.955975403,4.827908335,0.949092818,-7.18325082,-9.339750876,1
-0.526927572,-6.159968816,-0.484820445,6.807572153,5.188162612,1
-7.239120403,2.164683613,10.10946826,8.116252333,-7.315859807,0
5.331019539,-4.44240005,0.200071578,-5.627925238,4.408550581,0
-2.042101711,-9.391645018,-1.230133144,4.810753822,9.104818353,1
-1.327155506,-9.53009697,-0.363157216,2.151927081,2.228135923,1
3.646692661,2.337727739,-3.120419734,-1.571311079,4.762218139,0
-0.02997811,2.316198727,0.244020921,-6.382606884,6.922192363,1
-1.962751289,-9.752496107,9.537831145,-6.224932641,9.6811553,1
2.272541952,-3.330728535,-8.6760481,-4.411054946,7.784529253,1
6.141870731,7.455100909,9.079734139,-1.356042322,1.163664576,0
-6.890729368,-2.672973545,8.462849303,8.951892138,7.958308314,1
2.281125188,8.732185533,4.72388538,3.344411643,4.780550828,1
-0.767138879,-4.85602799,2.471957528,9.755940224,-1.635440677,0
-6.72367889,5.594298331,-9.05024054,1.448324413,-1.959303844,1
5.191774703,7.366533859,7.719199891,-7.815278088,-1.443401016,0
-8.379785484,2.658262668,-6.880670139,9.344372998,4.887976117,0
-5.38262096,8.022648732,-6.674219926,0.717298867,0.07555689,1
-4.20586035,3.181100129,-4.089253778,-0.627083185,-9.672375233,1
-9.023311484,-8.092085795,6.614733815,7.172828045,-9.256487598,0
-9.228330399,-4.630574826,-4.614666762,3.685494761,0.926242513,1
9.740504158,-7.708883701,-6.739110248,-0.285569366,-7.312112964,1
3.764223655,0.85957843,-0.207815361,1.715353694,-9.354036953,0
-1.361693666,5.798587736,4.609280001,1.369629104,-2.472049034,0
-1.280767433,-5.50765756,2.022436515,5.135459864,2.444857066,1
0.181092098,-2.638140291,4.839436684,-6.715118824,5.533290093,1
-0.694673018,-2.227687863,8.831893095,-1.784306373,-2.573769988,0
-6.728054242,-8.874364925,-7.666371549,10.34754924,-2.850884035,0
-9.252529002,8.535668175,8.328745755,6.664537235,-9.298020595,1
-9.285949602,-6.256772155,5.479368173,7.248626918,-2.633786786,0
-8.601151737,-7.659097932,9.625834488,-3.721129612,-4.273094828,0
-8.040879501,-8.949487465,0.920323636,1.496735634,-3.655546694,0
-8.056852341,-1.09447932,6.022683488,-0.440309803,-1.397484103,1
-9.846404742,2.075028287,5.975435744,0.415862302,-3.347100903,0
-1.030953024,8.811353277,6.199603244,5.640824618,0.753735029,0
6.03253786,5.169569425,3.728222883,-9.173024422,7.73970623,0
7.007700334,3.771506406,0.548281176,-1.104538426,7.980755279,1
4.506701968,-2.060136993,-5.975083293,-3.18840412,2.224216347,1
6.836460042,1.121302968,2.407916478,-6.23161142,8.073800818,1
-6.982254492,-3.051813203,-8.95757003,-3.311835692,8.724179989,1
-6.299739872,-9.932916314,5.502204794,-6.911031091,-1.168820696,0
3.704060166,-8.569137611,2.668735448,0.103698973,7.251169293,0
9.824647869,4.9015303,-4.638930494,-9.486575173,-9.594282205,1
4.614015596,1.784122413,8.092150111,7.021885521,-5.18883475,0
7.325001749,-8.508386025,-5.08373429,5.249040376,7.182691346,1
8.118956249,-1.191330058,1.751065328,6.509771842,9.805877877,0
4.453194977,-9.257375494,-8.334298709,2.713088104,0.154500873,0
9.278743185,0.068189691,1.231980026,-5.226959692,2.221279735,1
9.423668321,-7.760831248,-9.325588363,0.054418174,3.811975478,1
3.431509197,-1.896562133,5.862610265,-9.108452756,-7.810004612,1
3.890107538,6.693625052,-1.090131135,-0.871930955,-3.863837405,1
-4.862722849,6.088256893,-4.884378825,-8.055744224,3.415929711,0
9.293208829,5.09921298,5.414469927,-0.355847337,3.857085489,0
0.039101594,-7.653438623,-0.991916376,-4.145182025,-2.816884948,0
-5.555634629,1.176126136,-1.382471939,3.074701794,4.340986024,0
-6.309074094,-6.220990387,-3.305838527,8.019976249,4.722690455,0
-1.820975165,1.285650587,8.158273802,-4.961836075,-7.357096806,1
9.583920799,-0.771942771,-5.368260822,6.695670926,-2.162553024,0
-1.653710026,4.441214063,4.0285557,9.046293664,5.324607485,1
3.460565361,-5.131134064,8.609979748,1.217029574,-1.763880706,0
8.41200347,-8.114310593,4.133118,-2.830198464,-4.568596032,1
0.56278422,1.324594232,-7.907806219,3.937113179,4.487757376,0
8.128996753,-7.525227894,-0.067269325,-7.795241327,-2.490069472,1
2.289623692,-9.215501338,8.622315523,0.481844619,-0.486477257,0
-4.263317998,-3.627994087,-7.974982587,8.840999572,4.171632465,0
0.369532805,2.066384622,8.429541426,-10.01374353,-1.268426427,0
9.774158095,9.473096123,7.016412359,-8.937397995,-7.450150885,0
-0.895728839,-7.509975221,-7.058589856,-1.740578823,-7.887950237,1
-3.411003185,2.894797278,-6.013365776,-9.07573284,7.12054797,1
7.181142453,7.107026662,-7.937445496,-9.086474189,-7.9632317,0
4.061249966,-3.44756397,10.50266859,7.789477578,-3.518969245,1
-6.582178182,-3.694666478,0.312187239,-6.23047845,-5.988407659,1
-6.444830699,7.160146849,-3.700186496,2.565864178,-3.056364063,1
-9.35064835,5.355313646,0.512518229,7.898086406,3.581464903,1
-0.131093985,-6.441003902,-6.349464108,2.319660835,9.405534947,1
-9.051659483,3.560893048,-3.67409822,-4.465309301,-4.23364272,0
8.548798446,7.047947824,-4.231769613,-9.412984716,-5.463650333,0
6.634721535,-8.060401678,-3.041685871,2.447947789,-1.315930109,1
8.120439776,-8.669335164,-1.09059554,1.118299967,9.637449026,1
-4.668425541,6.070092101,1.085361079,8.929290777,9.479815493,0
-4.569471985,-2.315507371,5.597583037,-3.884461951,-2.450793641,0
-1.178347935,4.231975434,9.32764383,-5.062108858,7.158138676,1
-3.074933958,3.904513339,-8.267110457,9.718894048,3.210781292,1
3.272805633,7.407236512,8.723927932,6.231152085,4.398923626,1
5.354651148,7.778666881,-5.827133998,9.194626164,-7.824261457,0
-1.117005195,-6.057433308,3.002888089,0.192774677,4.953268497,1
9.581405126,7.528560787,5.645754846,6.790726296,7.432414965,0
2.134032191,-2.849425502,3.892483936,4.846530182,0.343011936,1
-1.343993014,6.397996495,3.837317555,-6.06893669,4.897780544,0
-6.076204086,-7.798479855,1.654207335,-10.12100582,-6.332775311,0
8.383537763,7.301974141,5.285614749,-9.919681775,-2.263600658,0
6.312717515,7.324321398,-9.664758267,4.714829247,5.42995628,0
7.425712889,-4.830102307,8.949553139,3.905819529,-6.36581807,0
4.200315772,5.503968151,9.320629055,5.913193653,8.030923356,1
9.135557512,-9.98491863,-7.083738774,-3.090222446,1.396189553,1
-0.843296013,-7.864672795,-1.560815534,-4.777595105,-9.104034197,1
-9.257315613,-0.662201299,4.819443134,7.356500415,-1.772644155,1
-2.92284871,-3.057214739,-8.517393606,2.813172091,-1.759386829,0
-3.750784804,-8.606943677,8.360718649,-7.944905991,8.900814133,1
6.583043278,-7.852747576,3.699473358,2.088319697,3.570086916,1
9.057595344,-6.755718798,9.160379025,-1.052330065,6.272174285,1
-1.389831066,-2.178440122,9.997690805,4.642708397,-4.061306956,0
-1.289624657,4.254160105,6.447997122,-5.016702965,-1.121734057,1
-6.14443228,7.556475583,1.812189107,8.2452219,2.966126844,1
5.389665655,-9.914647663,-2.303047577,-4.124405805,0.838769965,1
-8.844491518,-6.092670782,-6.50636521,3.213661854,7.927096628,0
1.477061114,2.15723181,5.821274291,-9.144326841,0.162902051,0
4.480210459,-3.742560674,0.169907718,5.315006471,-7.722626578,1
-8.926579315,-7.780553851,-6.173736923,8.222344592,7.71135289,0
5.500243649,-7.579029784,-2.370634752,6.019818781,3.653571163,1
-8.065748503,-7.937472714,7.584867628,0.750597356,-1.012802954,0
-2.018139702,-3.743415037,-1.324355692,4.974104203,-2.577131519,0
4.390089254,-9.915944997,5.95079687,-0.26396724,-5.055706315,0
0.275579965,3.405866287,-7.649475246,5.107337678,0.461441893,0
-8.808650845,7.554491358,-5.303120757,-4.68172043,-5.552968458,1
-8.866074164,-6.806420754,-5.073404447,-8.825595778,-3.247886813,0
2.548644521,0.492756417,-4.314903102,9.639684408,-8.272640324,0
-4.135279227,7.334665564,2.515214825,-7.838909117,7.387175478,0
-7.674411474,-6.194949642,-5.560357765,0.560606345,-4.975797325,0
-3.787437987,2.855860257,-6.667466677,-7.660531216,8.655988685,1
-8.605399331,-2.567827119,0.310522523,3.837593844,-3.298389155,1
-4.413013178,6.57480797,7.904516288,-5.12233618,8.737246238,0
-4.47139348,-3.551059835,2.178059278,-2.697403425,4.699269176,0
0.322638091,-8.631025547,-7.309581737,-6.486424951,-4.857036197,0
-6.9302154,-4.453843421,2.955270167,5.107299326,-1.266302447,1
-4.836872842,-0.736620856,4.928321625,5.082268247,3.1166868,0
3.339955687,0.684140312,-9.843053757,-7.438429455,5.665241082,0
1.977422325,1.497189521,-7.596498171,8.045909113,9.260258035,0
7.447647721,-5.744293732,6.295021252,-6.094553429,2.16014031,1
5.16145615,-2.723301783,5.998648754,5.071196586,9.516180111,0
5.522561355,4.44527485,-2.504267558,4.401056331,6.038480873,1
8.076514568,7.319058199,-8.04926461,9.596145665,7.2670363,0
4.230329467,-9.869417701,3.598247102,-8.892481298,5.12788134,0
4.605857377,-0.793384543,-1.553296655,-7.813048887,0.970905996,1
-7.719491073,1.36463996,0.92008934,4.393702524,1.640722722,0
4.562987536,6.830282146,8.690369135,-7.665432408,-6.162799322,1
-4.499610267,-7.895859421,4.525974273,-0.134251504,4.417107819,1
4.365357912,-0.122176541,-4.009606546,9.143282325,1.417058082,1
6.134086448,8.544462715,-9.7213131,-8.466779406,5.496842729,0
1.449115213,5.820368684,-2.324953476,-5.910189539,-4.044454278,1
1.40082738,-7.785486014,6.710842752,10.26311165,-1.467431306,0
6.904003779,1.268177135,5.922581111,-6.040223923,-4.823670998,1
-0.354359728,9.501504531,-5.775279823,-5.027366409,6.206216325,0
6.164795116,-0.750712015,6.387034214,-1.582148315,9.280919516,0
-7.882891799,6.348469362,3.502028815,3.029075237,1.248020171,1
-8.334279229,4.959818807,-2.67188693,-0.265351502,8.27714593,0
-1.5109638,1.104609247,8.641583233,-6.818879607,-8.157704317,1
2.811338572,-5.652352893,0.336399851,2.143091872,1.901723112,0
9.869133142,-6.634210337,8.071527168,4.532574515,5.320211314,1
-2.724513682,5.204390338,-2.614074232,3.954419307,0.729305846,0
3.020563862,-2.826914722,-1.740935223,7.943847091,8.356467638,1
-7.559924195,-6.950174806,-4.148628198,2.257730534,2.204613924,0
7.381953027,0.86443645,7.387531978,-5.472182524,6.238590667,1
1.753003098,-4.760542329,-2.612097343,-8.752079715,-6.406651862,1
5.488995493,-4.916462534,-2.253937012,-6.046787658,3.459980524,0
1.145435802,6.852689466,-5.460986902,8.877032755,-4.987230773,1
9.509357543,-10.059931,0.633986808,2.869665546,-4.428648308,1
5.11708093,-5.901742536,-3.325993228,6.07691153,-0.414976886,0
-2.402787806,2.747290855,9.966283211,-2.206318289,-4.557974784,1
-8.944996927,-3.102272987,-7.554227444,6.664109936,8.002630564,1
-3.403367253,-0.731011551,-0.422913266,9.153699731,10.1503714,0
-3.129983373,-4.796004436,2.471912842,-8.278139459,-1.20321321,0
-1.481385302,-6.579960389,5.115808872,2.411925119,-0.132706423,1
4.507097632,6.761127935,-4.357787226,-6.620159044,5.433759108,1
9.755414163,-7.603430367,-2.921523161,-3.322777614,0.106716547,1
9.082232556,5.979938785,4.79648125,2.094622762,-3.832001531,0
-7.390631642,-8.419235658,-7.558754122,6.233847956,7.27267178,0
-0.555926238,-6.358456259,1.232954213,9.015154403,-5.100898678,1
-7.363571396,-0.237669593,-8.88651806,-7.588468008,-0.574776312,1
0.551025145,-0.465928023,7.488467265,8.607938018,0.883566902,1
-0.887826428,-5.457033664,-3.872925697,-0.674222221,0.680852055,1
-2.5064977,7.683757669,-5.713632283,9.686353593,-8.74145058,0
-6.572110874,-4.50193441,-3.620621839,5.416156058,-0.021053029,1
6.047808787,-8.060702372,2.437089432,1.754789684,-0.911161267,1
-5.59386636,-1.625765899,5.533274804,5.753945611,2.980482489,1
7.742284089,-5.846082477,1.075632107,8.481836106,1.417516925,1
2.054845976,1.399155734,7.132853198,-2.105974826,-4.939181775,0
4.556759632,4.863704959,9.316823684,-1.955037549,6.052460661,0
-1.613844815,-6.614945548,4.166368035,-5.606465911,-8.832883417,1
-1.357397919,-2.866270329,-9.222086133,-1.6286262,-2.258522016,0
7.986147928,5.535327865,-0.230495743,8.483765737,-7.492628121,0
-1.052747472,4.187114339,4.717288874,-1.850264038,8.485590665,1
-0.717575373,-1.380710408,-7.50745592,7.112231071,6.443907422,0
2.930817571,-1.797145317,-3.785755608,6.512818294,3.668166951,1
5.767273005,9.326635812,-3.656735448,7.201886472,3.064292682,0
2.121020763,-5.576835864,9.569133162,-7.375716502,-9.342155185,0
8.879846248,7.659239433,-1.015098592,-2.353443643,-0.253180558,0
-6.391877359,-4.38411477,-9.711460121,9.732753165,-2.039717505,1
6.294670092,-3.448892239,7.696336871,-0.198851819,-8.332215356,0
4.654450807,1.876803984,4.78790392,-6.990277595,-5.06864811,0
9.263865307,-1.12197748,-3.918671358,0.129742144,-4.205424786,0
-4.606358908,-6.786265128,-4.387497079,5.170233631,2.112762095,1
-4.579238767,7.100259884,-2.630775493,-0.051005087,1.201933061,0
-5.032428014,3.520246258,-1.795879009,-4.28408372,5.979674689,0
-7.477147156,9.788277482,3.175282312,4.650302002,-3.515037642,1
6.416356371,6.231936873,4.372586608,0.633718039,-6.405873185,0
-9.818327928,-9.694204423,4.733530245,8.881987782,4.254854316,0
1.406459001,7.782211017,1.421682529,3.527309916,8.10144873,1
4.956602385,-0.884726953,2.156073792,-5.686385145,-9.899011265,1
6.207262943,8.184913949,-7.246279064,2.064942317,3.471919055,0
-8.819218037,7.052590263,-0.55836044,1.974098529,-5.193453568,1
-8.575484642,7.944623171,-8.030958899,1.21413552,8.623511921,1
-4.978044744,-5.344437507,3.92878108,2.318563868,-4.426986507,0
8.250585982,-6.685178097,3.360057636,-6.218121859,2.364723634,1
-8.25191534,-9.777323841,5.178250779,-5.773666052,-9.842873446,0
1.672551431,-8.633190095,8.275710458,-5.131612893,6.251689087,0
-5.973279339,-7.122680501,-2.571913517,-6.947311995,1.47421786,0
-5.065961212,-9.928434707,-1.239409938,-2.100231736,-8.404052528,1
9.728329352,-2.426345015,-0.112584729,7.666970555,1.840174512,0
-8.562368877,8.739279901,5.263950022,-2.02047306,-4.016762954,1
-5.042538641,1.965548311,0.50251733,5.517048999,-5.795891564,0
6.286048042,-2.705822931,-9.073134694,3.060977446,4.696248591,0
-4.145234118,3.973824428,-7.529784262,-7.172845248,5.102409989,1
-7.428277232,1.444292602,2.376139389,1.569583981,4.792277467,0
1.896645924,0.464756513,-2.42436608,-3.847499279,-2.692113258,0
6.508258881,7.599160809,0.902852874,-3.196097125,-0.696277546,0
-6.913536716,2.855324228,8.399142563,-8.751689654,1.517786018,0
-0.390766567,6.362657586,-0.537368447,-4.840555636,9.136466713,0
7.213038091,2.108936597,-0.868635069,3.454230901,4.44385538,1
6.167142828,-1.29548609,-6.25028737,-4.497601335,-6.136504232,0
5.563943443,0.745877345,8.099290214,-6.665818471,-5.818622201,1
7.263196677,-8.773603069,9.389766141,-7.876221768,-0.298922934,1
-5.245702041,-4.041385894,-0.439058315,-7.377543842,-5.341702946,1
3.424742034,-7.167569558,-3.930473155,-2.270518313,3.496870744,0
3.277841887,6.218236763,-0.448366083,8.390541009,3.714463153,1
-3.769801407,-5.598288668,-2.051080894,5.233678517,-7.683241319,1
-0.141113032,8.079983097,1.282839209,-6.807942681,-5.441427659,0
8.862934984,-5.314973754,7.10786577,5.250553443,-8.686737127,1
-5.451671424,2.246548109,-2.483357005,7.530262873,-3.572607917,0
-9.415622363,-6.127559939,-8.955242643,8.102874047,3.190917155,0
3.763992892,-8.40039733,4.144976998,-6.041019236,0.830086641,0
3.901055352,-10.0882804,-5.625611139,-7.840862175,-3.016449384,0
-9.848084717,-0.964076848,-4.279540174,-5.508016851,-3.087464048,1
7.255411018,-0.15197721,-2.499241684,-8.460973232,0.772391207,0
6.733275577,-6.370993343,9.378832696,1.547396703,-4.314394336,1
-5.704482677,-6.629560003,-9.386772885,0.294970225,1.041144969,0
-3.151669596,4.835760621,7.310822508,2.211123103,-8.331246487,1
-6.375788975,-5.480252062,-5.194844141,2.06020914,-5.151193844,0
-0.750800281,8.630603223,-0.136847649,-6.362646932,0.634713808,0
2.427219735,8.182701594,-3.280506303,-4.865565331,3.681704381,1
-8.068074239,-2.111877801,-4.64154882,-0.07404626,8.118371922,1
-1.05223756,2.355099138,4.389311481,6.155318466,3.071681025,1
3.644198351,0.917161593,-0.349897059,6.652619157,-7.155692481,0
-1.682773475,9.105235281,8.213064465,5.676388797,9.931131726,0
-1.206238549,-7.210732383,2.076998911,4.437806856,-1.904009207,1
-5.089952627,-6.058454637,-6.506109798,-4.131889324,-7.528809216,0
4.885781122,-9.855100099,-4.133662938,1.921088187,-5.819188044,0
-7.199607781,5.058621655,-4.659704466,-1.086073899,6.783998729,0
-10.00950261,2.429557618,2.65747315,-6.079196826,8.230536506,0
-8.058484818,7.593687998,3.875839109,-4.01183682,-8.417825264,1
-7.607244837,-7.165820642,3.689872879,2.416728927,1.545624604,0
-2.813372459,-10.35143382,5.704668281,3.204166872,7.079786587,1
7.769205036,6.758576662,-1.101893138,9.982657335,-5.356548164,0
0.694272099,-8.224795729,-2.399599049,-5.26027062,3.609834894,0
5.001640722,-6.652918871,5.057387223,3.027944272,-6.154923387,1
6.525593133,3.179316731,-7.076785933,9.806208045,3.169848269,1
-3.987015686,6.354108514,5.695950912,6.028017332,9.874295007,0
-1.456904771,-0.534328444,3.673265593,5.74733217,-3.850589253,0
2.275417904,-8.078816461,3.212122581,1.860347054,-3.637378092,0
3.733024262,-1.631720408,6.231842853,8.88439549,7.766554165,1
7.987446597,6.485781767,7.808211012,6.480785462,5.280831483,0
-3.651470488,-2.790274223,1.798013063,-1.595106386,1.716066027,0
-6.14638164,-9.779320917,6.16237963,-9.070430172,-2.800826598,0
-5.388285742,8.07907633,0.885255582,-9.069353093,-7.547300817,1
3.174122737,-1.20054468,8.413770021,-7.298117547,-0.54817236,1
-0.051013463,0.010783784,-2.167338054,5.813802432,6.167657702,1
-0.367966115,-8.548832288,-1.220388661,-4.467474623,5.027182359,1
-9.741013329,3.943468484,-2.606796215,-4.300250432,4.965293378,0
-8.13551712,-8.543563042,-5.605998216,-9.4276552,-4.953370229,0
-8.652497007,-0.231414218,-1.456582953,-2.955942956,-0.640915302,1
-8.424971194,-1.985604446,5.411187651,-3.45872911,-4.08383004,1
7.151337394,0.790041093,5.526733286,-8.945405719,-6.076732775,1
1.098738302,4.362515652,-8.716397327,-8.72838082,-6.986423992,0
-4.373893276,-6.753449746,-7.956635449,5.530435003,6.708071564,1
-6.010575673,4.501622589,-6.555916676,7.745429671,-5.373431733,0
-2.870875876,-9.329319434,8.317760152,5.664576749,10.21766205,1
3.215382729,-1.946937345,-2.833485809,-2.842093795,-0.013010813,1
-6.700480111,4.063929042,-1.319361269,-3.595453852,-6.806828236,0
6.951195684,-6.720069343,7.289865739,-7.592444557,-9.303172956,1
-3.141598966,-4.678689942,-6.087109496,-8.505151584,-1.810155692,0
9.903637732,-2.632891794,-9.040265752,-7.088812313,3.644990993,0
3.24508921,-9.84633387,3.447480762,-5.930437865,-1.218164065,0
4.570631331,-1.383635272,1.938783902,-7.848482925,-3.206057051,1
-5.049810962,-7.661484966,2.734336715,-1.22592258,9.18444207,1
7.738077329,7.178891993,7.807044476,-3.60880528,2.96526611,0
-5.366053691,-1.90282131,-9.689490742,8.226651821,2.009436633,1
0.69309135,5.407871355,-1.039250562,7.57510011,1.040436852,1
0.521722625,-5.24841092,4.765086237,-2.224368448,-4.031782351,0
-4.671941585,3.062395247,5.647778693,4.896725923,2.382118851,1
1.386376269,-7.779207149,0.107008796,-2.690159042,3.321640736,0
-4.502635278,-3.288378153,9.436584102,-7.738383654,-8.177015428,0
-9.256846176,4.744334052,-8.462563543,7.198601554,5.187552081,0
4.457983405,5.873670278,9.673675895,-6.301220921,2.454416157,1
-6.106007222,-2.111766064,7.905166597,3.612716125,-2.22802081,1
4.489827719,7.659739354,1.596586373,9.651261877,6.370036983,1
-5.899222391,-6.66827981,-8.447903043,-6.741050219,1.074091189,0
-0.859134836,-9.1744425,-1.407296458,-1.381621025,-5.212674617,1
1.181257592,-2.889523442,-6.689647892,-2.818657897,8.248459466,1
-7.057067414,1.569736817,-2.050115372,4.810647321,5.774626674,0
6.163836633,2.248346588,1.531697636,0.634640666,-5.677156168,1
-9.348988284,-3.842189118,1.683870371,7.382076888,-5.784800793,1
8.722481081,-7.159897876,-8.356918182,9.097489608,-1.383830211,1
-1.659637854,-9.900188652,-0.579589995,3.72198108,5.843154957,1
-9.000491582,3.832929195,-1.954945574,4.753076778,-4.222543305,0
-7.337980315,6.049692516,-2.84670391,5.993797293,7.509507846,1
2.335010265,-8.968213774,-6.272766278,3.450654949,3.316524956,0
-7.777024096,-8.849483223,-1.338436585,8.16728013,-5.496822239,0
2.676923786,-2.076745531,1.11124197,1.625057203,8.994059538,1
-6.157972974,10.19128011,1.318896026,-1.989863591,6.274520995,1
8.933716314,-1.035326914,-3.607811956,5.478439036,4.002724746,0
-0.067660367,9.859565767,-0.876760172,0.862830564,-5.186069582,0
-8.836135338,-9.881236162,-8.378053368,-6.039671292,1.168637811,0
-3.797890383,-2.160594148,-4.04976902,-4.64298931,9.325799149,0
9.58716984,7.853093594,-8.553859552,-4.468996211,-4.182974124,0
-1.160054129,-3.259731576,7.283489212,-9.645481724,-3.909488495,0
7.646346511,0.794016488,0.043746066,1.23201265,-1.895297669,1
-9.044609636,-0.96030075,4.229942553,-0.167303186,-7.877251589,1
8.762076911,8.289321664,8.816583092,-6.689077923,1.327023362,0
-0.787671859,6.753050713,0.769304998,-0.040257516,-8.691791608,0
0.975419441,0.896918612,5.801483499,4.092089152,-3.227279821,0
5.323005986,-8.018479866,3.224704798,8.902896544,-2.13166849,1
5.245088239,7.416871772,6.68904979,-7.413165601,6.918159825,0
6.278820678,-9.13995975,3.676196615,3.442568035,8.981601937,1
1.655275795,3.667843995,-6.11223978,-2.628933762,0.747252139,0
-7.381623504,9.202437761,-9.60164337,-8.242458338,5.032213024,1
3.567435511,-5.115907623,2.722030474,9.452132781,-1.65361254,0
-4.548796801,-4.690120194,-1.948743532,-1.173208564,-4.164680193,0
-1.544041681,2.450381115,-1.274373942,2.771978824,-5.996289379,1
9.093571655,1.087360665,-6.148803365,-7.439305067,3.525081325,1
-0.126374461,1.282062406,-5.386961911,0.062322388,6.973251206,1
-6.585489167,-8.364125462,-1.959053936,-0.86889229,6.746608536,0
-1.374194786,-0.08521296,5.301587862,3.466904149,7.939088399,0
3.739337465,-1.070305111,-0.916147203,-0.219844542,-1.565992129,1
9.179288615,7.625211057,-1.569833769,-9.02277065,-1.013025916,0
-3.105231622,-6.982770161,9.850736248,1.583642311,6.821391322,1
-7.784937448,-7.580451206,-3.192723611,5.868202202,9.491331142,0
2.241559566,9.160031161,-5.635944373,-9.495065411,8.257968324,1
-0.494419648,2.47837175,-8.309021476,8.251724847,0.396095504,1
6.592445962,-6.052932493,9.580739102,-5.1353438,5.953976937,1
3.170856328,-5.027818205,6.11197442,7.18406965,-1.303867892,1
-1.592281633,5.316035549,-5.860537898,-5.863853922,-3.199180683,0
7.988626352,5.133005335,8.581405361,0.88376115,-5.211321889,0
7.769723485,-5.118036554,1.508221131,-8.112447451,-7.691915534,1
2.539471819,-9.747323924,8.036732509,1.634134502,-5.037241365,0
6.571916337,4.8582875,9.172156463,10.0240603,4.00229185,1
0.089883223,2.693768473,6.443508085,3.828990678,-7.081584215,0
4.692594417,5.996661605,0.910135166,-9.050855155,3.808540653,1
-1.811616034,-3.099963171,9.280055992,0.296058611,-2.235849027,0
2.538083447,6.944617017,-2.049936777,-6.201510089,-7.539671561,1
1.341085184,-0.317425558,8.641616697,-6.891141392,1.208140465,1
